sim_time,speed_m_s
34.177826,2.978139
34.207578,2.973216
34.243029,2.979013
34.275285,2.972104
34.308889,2.975691
34.343603,2.978528
34.377401,2.974126
34.408453,2.974451
34.442317,2.969285
34.477302,2.976363
34.510837,2.981625
34.542438,2.982841
34.577756,2.977077
34.608419,2.986145
34.642368,2.981677
34.680160,2.972105
34.712107,2.980308
34.746575,2.978085
34.775347,2.975177
34.810787,2.968705
34.846497,2.974393
34.876827,2.975164
34.911393,2.982779
34.946361,2.971309
34.981017,2.972576
35.013528,2.963650
35.048529,2.972475
35.079526,2.963775
35.115264,2.974946
35.151524,2.980957
35.185812,2.971957
35.217936,2.978780
35.250191,2.968525
35.286450,2.982688
35.320092,2.973008
35.349341,2.977726
35.385153,2.977659
35.417403,2.975631
35.450881,2.973154
35.483787,2.970006
35.518032,2.975188
35.553290,2.972603
35.587303,2.989111
35.620739,2.972081
35.657862,2.971943
35.691005,2.965565
35.725973,2.971138
35.758496,2.977558
35.793767,2.983333
35.824281,2.974570
35.857392,2.977186
35.889139,2.974615
35.922961,2.975143
35.957121,2.963098
35.989262,2.978132
36.022220,2.987947
36.054969,2.975755
36.089383,2.979979
36.122104,2.978519
36.154482,2.971303
36.192628,2.970707
36.223604,2.986652
36.258476,2.983017
36.291823,2.981349
36.322533,2.969999
36.357096,2.974272
36.389354,2.973164
36.424226,2.979385
36.457663,2.960047
36.490734,2.960976
36.523119,2.973345
36.553964,2.969197
36.589492,2.976747
36.622974,2.960994
36.656276,2.986262
36.687585,2.962691
36.725912,2.964755
36.758524,2.970339
36.793703,2.963079
36.826078,2.961652
36.862099,2.978061
36.895517,2.976030
36.926670,2.964468
36.960401,2.958034
36.993563,2.944768
37.028638,2.956426
37.061587,2.947558
37.094697,2.921620
37.126001,2.906597
37.159793,2.877013
37.193564,2.833347
37.226470,2.814107
37.256918,2.781117
37.292878,2.759775
37.324578,2.724553
37.357549,2.669908
37.392338,2.630928
37.424495,2.594161
37.457408,2.552362
37.493057,2.519949
37.523377,2.495722
37.556695,2.452302
37.588773,2.402935
37.624639,2.379575
37.654684,2.361571
37.688054,2.298459
37.724883,2.311466
37.758381,2.240432
37.788729,2.219753
37.824298,2.233549
37.855033,2.166155
37.890851,2.134253
37.923093,2.153463
37.959795,2.073752
37.993836,2.077972
38.030176,2.059908
38.062832,2.006484
38.096971,2.017384
38.128897,1.966727
38.164832,1.987601
38.197220,1.935545
38.230237,1.944476
38.265863,1.914563
38.297466,1.905282
38.328662,1.906729
38.364675,1.864548
38.395770,1.854364
38.430290,1.834361
38.464600,1.817582
38.500795,1.810405
38.533421,1.797502
38.563956,1.795470
38.599086,1.776242
38.631355,1.782239
38.665365,1.747897
38.697497,1.744933
38.728198,1.708162
38.767370,1.738041
38.804073,1.711852
38.836623,1.673448
38.871968,1.681422
38.903899,1.660219
38.936711,1.682212
38.970403,1.679867
39.004972,1.687660
39.039690,1.671499
39.074222,1.701471
39.105694,1.673221
39.139796,1.705878
39.173044,1.683285
39.206993,1.704980
39.239742,1.738906
39.270491,1.709124
39.306834,1.753420
39.340702,1.728985
39.374719,1.771763
39.410649,1.755426
39.442641,1.799866
39.476041,1.783653
39.509929,1.815072
39.543901,1.811524
39.578873,1.821944
39.613798,1.798048
39.646666,1.837518
39.678813,1.843972
39.710864,1.853869
39.748191,1.843552
39.779221,1.865677
39.814140,1.877903
39.847181,1.849697
39.880106,1.898851
39.915064,1.862673
39.948236,1.922344
39.981542,1.890879
40.015539,1.913103
40.048035,1.914405
40.083838,1.939230
40.114582,1.917268
40.149024,1.948034
40.180297,1.929679
40.213583,1.961706
40.249524,1.963001
40.283824,1.972847
40.317313,1.963086
40.351807,1.955118
40.383747,2.003785
40.417611,1.950592
40.449434,1.946876
40.485214,1.961884
40.517864,1.946339
40.551944,1.944160
40.583989,1.880542
40.617352,1.835980
40.653624,1.837662
40.682770,1.818368
40.718927,1.771236
40.754623,1.745116
40.789090,1.727077
40.820811,1.669499
40.854472,1.633898
40.886201,1.598612
40.922197,1.588241
40.955211,1.573830
40.989441,1.552419
41.022696,1.519564
41.054605,1.480498
41.087217,1.442239
41.124181,1.386946
41.154655,1.380743
41.191451,1.340690
41.222488,1.297476
41.258868,1.267431
41.294145,1.239709
41.326147,1.212827
41.361030,1.189742
41.394869,1.174048
41.430562,1.159695
41.460536,1.150367
41.493412,1.141591
41.528744,1.133790
41.562013,1.111415
41.595345,1.106111
41.626547,1.089160
41.661850,1.092364
41.693523,1.078032
41.731463,1.092821
41.761408,1.077105
41.793846,1.075794
41.829200,1.088704
41.859819,1.064985
41.894134,1.076764
41.930797,1.099214
41.964186,1.086728
41.995587,1.082493
42.029379,1.086534
42.064122,1.102220
42.100479,1.114974
42.134924,1.113140
42.171259,1.129608
42.202961,1.141837
42.235708,1.145406
42.269722,1.157571
42.298748,1.166542
42.334068,1.158873
42.370427,1.172392
42.402381,1.184612
42.437012,1.182712
42.467955,1.184276
42.501345,1.199711
42.535981,1.204867
42.570995,1.212708
42.604636,1.225716
42.637524,1.238256
42.670550,1.228225
42.705928,1.250482
42.738534,1.241985
42.770956,1.250083
42.805043,1.243396
42.835863,1.253652
42.873476,1.264337
42.905023,1.271628
42.939442,1.282153
42.969522,1.280778
43.005888,1.279891
43.034585,1.281786
43.070640,1.281826
43.103892,1.303685
43.136975,1.285831
43.172499,1.309889
43.206200,1.293942
43.238427,1.298881
43.271530,1.314658
43.305072,1.325900
43.339357,1.325706
43.372787,1.310525
43.406968,1.339145
43.438245,1.313969
43.473775,1.334495
43.504491,1.324393
43.535992,1.335287
43.570008,1.324346
43.603630,1.325230
43.636853,1.357464
43.673137,1.334938
43.711825,1.331139
43.747243,1.356896
43.778862,1.348646
43.807822,1.349255
43.846318,1.327387
43.878789,1.339083
43.914739,1.326206
43.948435,1.295535
43.978358,1.310987
44.013202,1.304562
44.047918,1.283397
44.079476,1.281120
44.112253,1.273737
44.145924,1.265849
44.175609,1.240087
44.211631,1.229600
44.245071,1.215751
44.275885,1.191724
44.312912,1.182033
44.346344,1.168794
44.379123,1.148667
44.411965,1.137679
44.444754,1.120086
44.475658,1.110844
44.511015,1.097008
44.542773,1.089962
44.575543,1.077148
44.610406,1.073925
44.643441,1.063921
44.675605,1.082179
44.710336,1.065329
44.742865,1.077198
44.775628,1.070546
44.807691,1.073188
44.843238,1.077331
44.878504,1.079388
44.912947,1.087848
44.945749,1.090876
44.977971,1.111997
45.011178,1.105979
45.045809,1.125078
45.078306,1.132497
45.111663,1.138116
45.145780,1.146815
45.178271,1.150839
45.214828,1.188078
45.245991,1.175250
45.283166,1.178418
45.316547,1.194719
45.350836,1.187670
45.385272,1.206749
45.417239,1.212047
45.451647,1.209796
45.483799,1.214203
45.515378,1.229503
45.550944,1.228749
45.581384,1.235963
45.617901,1.233374
45.651859,1.244871
45.684759,1.254357
45.713941,1.255537
45.750919,1.276786
45.785174,1.263066
45.818992,1.264753
45.851529,1.281046
45.886740,1.283936
45.920051,1.275573
45.952520,1.293511
45.985241,1.298865
46.022339,1.291863
46.055811,1.323522
46.091391,1.313814
46.123780,1.312169
46.155284,1.315580
46.188887,1.333042
46.224388,1.320732
46.257481,1.341807
46.292467,1.324474
46.324729,1.332805
46.356583,1.339507
46.392363,1.328769
46.425494,1.334389
46.461990,1.350798
46.495998,1.351797
46.530392,1.349931
46.558340,1.356924
46.596973,1.357282
46.630071,1.372690
46.664169,1.364818
46.698581,1.369105
46.731883,1.369026
